,,
0.000000000000000000e+00,3.111999999999999836e-02,0.000000000000000000e+00
3.333333333333333547e-03,3.118055674973223279e-02,1.003789181673401116e-04
6.666666666666667095e-03,3.124102688682687395e-02,2.006271700779404079e-04
1.000000000000000021e-02,3.130141024331136584e-02,3.007446602031950975e-04
1.333333333333333419e-02,3.136170665145419229e-02,4.007312931042405135e-04
1.666666666666666644e-02,3.142191594376538000e-02,5.005869734323099320e-04
2.000000000000000042e-02,3.148203795299692187e-02,6.003116059290893123e-04
2.333333333333333440e-02,3.154207251214329044e-02,6.999050954270740268e-04
2.666666666666666838e-02,3.160201945444184035e-02,7.993673468499264308e-04
3.000000000000000236e-02,3.166187861337334958e-02,8.986982652128344077e-04
3.333333333333333287e-02,3.172164982266239414e-02,9.978977556228711080e-04
3.666666666666666685e-02,3.178133291627788237e-02,1.096965723279355121e-03
4.000000000000000083e-02,3.184092772843349212e-02,1.195902073474212381e-03
4.333333333333333481e-02,3.190043409358810783e-02,1.294706711592337857e-03
4.666666666666666879e-02,3.195985184644629246e-02,1.393379543111959631e-03
5.000000000000000278e-02,3.201918082195880783e-02,1.491920473605002533e-03
5.333333333333333676e-02,3.207842085532294774e-02,1.590329408737453740e-03
5.666666666666667074e-02,3.213757178198312081e-02,1.688606254269728801e-03
6.000000000000000472e-02,3.219663343763123214e-02,1.786750916057038962e-03
6.333333333333333870e-02,3.225560565820716902e-02,1.884763300049759147e-03
6.666666666666666574e-02,3.231448827989923112e-02,1.982643312293797238e-03
7.000000000000000666e-02,3.237328113914463013e-02,2.080390858930963351e-03
7.333333333333333370e-02,3.243198407262989913e-02,2.178005846199342153e-03
7.666666666666667462e-02,3.249059691729138527e-02,2.275488180433663226e-03
8.000000000000000167e-02,3.254911951031564527e-02,2.372837768065675767e-03
8.333333333333334259e-02,3.260755168913998664e-02,2.470054515624520684e-03
8.666666666666666963e-02,3.266589329145282161e-02,2.567138329737107035e-03
9.000000000000001055e-02,3.272414415519418057e-02,2.664089117128486724e-03
9.333333333333333759e-02,3.278230411855614923e-02,2.760906784622231807e-03
9.666666666666667851e-02,3.284037301998331965e-02,2.857591239140811791e-03
1.000000000000000056e-01,3.289835069817321350e-02,2.954142387705973542e-03
1.033333333333333465e-01,3.295623699207676782e-02,3.050560137439119451e-03
1.066666666666666735e-01,3.301403174089875131e-02,3.146844395561689076e-03
1.100000000000000006e-01,3.307173478409824313e-02,3.242995069395540348e-03
1.133333333333333415e-01,3.312934596138904925e-02,3.339012066363332941e-03
1.166666666666666685e-01,3.318686511274014650e-02,3.434895293988910782e-03
1.200000000000000094e-01,3.324429207837616140e-02,3.530644659897687158e-03
1.233333333333333365e-01,3.330162669877777953e-02,3.626260071817031128e-03
1.266666666666666774e-01,3.335886881468219656e-02,3.721741437576652628e-03
1.300000000000000044e-01,3.341601826708358314e-02,3.817088665108990184e-03
1.333333333333333315e-01,3.347307489723349433e-02,3.912301662449600356e-03
1.366666666666666863e-01,3.353003854664132061e-02,4.007380337737547621e-03
1.400000000000000133e-01,3.358690905707475277e-02,4.102324599215791644e-03
1.433333333333333404e-01,3.364368627056017053e-02,4.197134355231582799e-03
1.466666666666666674e-01,3.370037002938314208e-02,4.291809514236851614e-03
1.500000000000000222e-01,3.375696017608880578e-02,4.386349984788603419e-03
1.533333333333333492e-01,3.381345655348235585e-02,4.480755675549312998e-03
1.566666666666666763e-01,3.386985900462944482e-02,4.575026495287319236e-03
1.600000000000000033e-01,3.392616737285663459e-02,4.669162352877221506e-03
1.633333333333333304e-01,3.398238150175182659e-02,4.763163157300276916e-03
1.666666666666666852e-01,3.403850123516468512e-02,4.857028817644800170e-03
1.700000000000000122e-01,3.409452641720712301e-02,4.950759243106559945e-03
1.733333333333333393e-01,3.415045689225365555e-02,5.044354342989181353e-03
1.766666666666666663e-01,3.420629250494189311e-02,5.137814026704545789e-03
1.800000000000000211e-01,3.426203310017294362e-02,5.231138203773195994e-03
1.833333333333333481e-01,3.431767852311185668e-02,5.324326783824734170e-03
1.866666666666666752e-01,3.437322861918804678e-02,5.417379676598231379e-03
1.900000000000000022e-01,3.442868323409573744e-02,5.510296791942629994e-03
1.933333333333333570e-01,3.448404221379435669e-02,5.603078039817149629e-03
1.966666666666666841e-01,3.453930540450899506e-02,5.695723330291695662e-03
2.000000000000000111e-01,3.459447265273083577e-02,5.788232573547266030e-03
2.033333333333333381e-01,3.464954380521755029e-02,5.880605679876361493e-03
2.066666666666666929e-01,3.470451870899374930e-02,5.972842559683394156e-03
2.100000000000000200e-01,3.475939721135140603e-02,6.064943123485099473e-03
2.133333333333333470e-01,3.481417915985027256e-02,6.156907281910949971e-03
2.166666666666666741e-01,3.486886440231830309e-02,6.248734945703564650e-03
2.200000000000000011e-01,3.492345278685207721e-02,6.340426025719124448e-03
2.233333333333333559e-01,3.497794416181724403e-02,6.431980432927789440e-03
2.266666666666666829e-01,3.503233837584888294e-02,6.523398078414111706e-03
2.300000000000000100e-01,3.508663527785201020e-02,6.614678873377453396e-03
2.333333333333333370e-01,3.514083471700193279e-02,6.705822729132404798e-03
2.366666666666666918e-01,3.519493654274467170e-02,6.796829557109203279e-03
2.400000000000000189e-01,3.524894060479742686e-02,6.887699268854152214e-03
2.433333333333333459e-01,3.530284675314894483e-02,6.978431776030042527e-03
2.466666666666666730e-01,3.535665483805995601e-02,7.069026990416574230e-03
2.500000000000000000e-01,3.541036471006359793e-02,7.159484823910779693e-03
2.533333333333333548e-01,3.546397621996581762e-02,7.249805188527446917e-03
2.566666666666667096e-01,3.551748921884578108e-02,7.339987996399543677e-03
2.600000000000000089e-01,3.557090355805631043e-02,7.430033159778644258e-03
2.633333333333333637e-01,3.562421908922427244e-02,7.519940591035355337e-03
2.666666666666666630e-01,3.567743566425100182e-02,7.609710202659744453e-03
2.700000000000000178e-01,3.573055313531271759e-02,7.699341907261765885e-03
2.733333333333333726e-01,3.578357135486092550e-02,7.788835617571694334e-03
2.766666666666666718e-01,3.583649017562281353e-02,7.878191246440553394e-03
2.800000000000000266e-01,3.588930945060170297e-02,7.967408706840543170e-03
2.833333333333333259e-01,3.594202903307742308e-02,8.056487911865481757e-03
2.866666666666666807e-01,3.599464877660671358e-02,8.145428774731228519e-03
2.900000000000000355e-01,3.604716853502366175e-02,8.234231208776126437e-03
2.933333333333333348e-01,3.609958816244008412e-02,8.322895127461430592e-03
2.966666666666666896e-01,3.615190751324592194e-02,8.411420444371750516e-03
3.000000000000000444e-01,3.620412644210970615e-02,8.499807073215483871e-03
3.033333333333333437e-01,3.625624480397886956e-02,8.588054927825257076e-03
3.066666666666666985e-01,3.630826245408021874e-02,8.676163922158358979e-03
3.099999999999999978e-01,3.636017924792031564e-02,8.764133970297186688e-03
3.133333333333333526e-01,3.641199504128589393e-02,8.851964986449684450e-03
3.166666666666667074e-01,3.646370969024420594e-02,8.939656884949786012e-03
3.200000000000000067e-01,3.651532305114349453e-02,9.027209580257856969e-03
3.233333333333333615e-01,3.656683498061333998e-02,9.114622986961137124e-03
3.266666666666666607e-01,3.661824533556509026e-02,9.201897019774189779e-03
3.300000000000000155e-01,3.666955397319222876e-02,9.289031593539340617e-03
3.333333333333333703e-01,3.672076075097079756e-02,9.376026623227132206e-03
3.366666666666666696e-01,3.677186552665977909e-02,9.462882023936764614e-03
3.400000000000000244e-01,3.682286815830150550e-02,9.549597710896548172e-03
3.433333333333333792e-01,3.687376850422201952e-02,9.636173599464351036e-03
3.466666666666666785e-01,3.692456642303151154e-02,9.722609605128050211e-03
3.500000000000000333e-01,3.697526177362468053e-02,9.808905643505984318e-03
3.533333333333333326e-01,3.702585441518114334e-02,9.895061630347401146e-03
3.566666666666666874e-01,3.707634420716581641e-02,9.981077481532915630e-03
3.600000000000000422e-01,3.712673100932930431e-02,1.006695311307496260e-02
3.633333333333333415e-01,3.717701468170830914e-02,1.015268844111824956e-02
3.666666666666666963e-01,3.722719508462599136e-02,1.023828338194021637e-02
3.700000000000000511e-01,3.727727207869237919e-02,1.032373785195148976e-02
3.733333333333333504e-01,3.732724552480473634e-02,1.040905176769633955e-02
3.766666666666667052e-01,3.737711528414797840e-02,1.049422504585314012e-02
