,,
0.000000000000000000e+00,2.000000000000000389e-02,0.000000000000000000e+00
3.333333333333333547e-03,2.005190553151878219e-02,8.527643942178807473e-05
6.666666666666667095e-03,2.010375536331286683e-02,1.704163248369734577e-04
1.000000000000000021e-02,2.015554935135498160e-02,2.554196551023904679e-04
1.333333333333333419e-02,2.020728735177296231e-02,3.402864290214114695e-04
1.666666666666666644e-02,2.025896922085019050e-02,4.250166453443479046e-04
2.000000000000000042e-02,2.031059481502594036e-02,5.096103027688525999e-04
2.333333333333333440e-02,2.036216399089581935e-02,5.940673999403236864e-04
2.666666666666666838e-02,2.041367660521214988e-02,6.783879354523100367e-04
3.000000000000000236e-02,2.046513251488436824e-02,7.625719078469178408e-04
3.333333333333333287e-02,2.051653157697942709e-02,8.466193156152190249e-04
3.666666666666666685e-02,2.056787364872218749e-02,9.305301571976608635e-04
4.000000000000000083e-02,2.061915858749581443e-02,1.014304430984477434e-03
4.333333333333333481e-02,2.067038625084218276e-02,1.097942135316101828e-03
4.666666666666666879e-02,2.072155649646225187e-02,1.181443268483580757e-03
5.000000000000000278e-02,2.077266918221649245e-02,1.264807828728989683e-03
5.333333333333333676e-02,2.082372416612524382e-02,1.348035814245850247e-03
5.666666666666667074e-02,2.087472130636915113e-02,1.431127223179548113e-03
6.000000000000000472e-02,2.092566046128951918e-02,1.514082053627753858e-03
6.333333333333333870e-02,2.097654148938872531e-02,1.596900303640843644e-03
6.666666666666666574e-02,2.102736424933061496e-02,1.679581971222322270e-03
7.000000000000000666e-02,2.107812859994089016e-02,1.762127054329247532e-03
7.333333333333333370e-02,2.112883440020749820e-02,1.844535550872656096e-03
7.666666666666667462e-02,2.117948150928102014e-02,1.926807458717990675e-03
8.000000000000000167e-02,2.123006978647508022e-02,2.008942775685528936e-03
8.333333333333334259e-02,2.128059909126671714e-02,2.090941499550812849e-03
8.666666666666666963e-02,2.133106928329679339e-02,2.172803628045080846e-03
9.000000000000001055e-02,2.138148022237034221e-02,2.254529158855701505e-03
9.333333333333333759e-02,2.143183176845702906e-02,2.336118089626606793e-03
9.666666666666667851e-02,2.148212378169146730e-02,2.417570417958729220e-03
1.000000000000000056e-01,2.153235612237366578e-02,2.498886141410437689e-03
1.033333333333333465e-01,2.158252865096936535e-02,2.580065257497978545e-03
1.066666666666666735e-01,2.163264122811046561e-02,2.661107763695913595e-03
1.100000000000000006e-01,2.168269371459540309e-02,2.742013657437563333e-03
1.133333333333333415e-01,2.173268597138951208e-02,2.822782936115449288e-03
1.166666666666666685e-01,2.178261785962545827e-02,2.903415597081739422e-03
1.200000000000000094e-01,2.183248924060357879e-02,2.983911637648693511e-03
1.233333333333333365e-01,2.188229997579229161e-02,3.064271055089110712e-03
1.266666666666666774e-01,2.193204992682847021e-02,3.144493846636779288e-03
1.300000000000000044e-01,2.198173895551784954e-02,3.224580009486925462e-03
1.333333333333333315e-01,2.203136692383537640e-02,3.304529540796667057e-03
1.366666666666666863e-01,2.208093369392560845e-02,3.384342437685465381e-03
1.400000000000000133e-01,2.213043912810311320e-02,3.464018697235580167e-03
1.433333333333333404e-01,2.217988308885282880e-02,3.543558316492525801e-03
1.466666666666666674e-01,2.222926543883044573e-02,3.622961292465529289e-03
1.500000000000000222e-01,2.227858604086280225e-02,3.702227622127988223e-03
1.533333333333333492e-01,2.232784475794826265e-02,3.781357302417931790e-03
1.566666666666666763e-01,2.237704145325708147e-02,3.860350330238482633e-03
1.600000000000000033e-01,2.242617599013181293e-02,3.939206702458319595e-03
1.633333333333333304e-01,2.247524823208765787e-02,4.017926415912143057e-03
1.666666666666666852e-01,2.252425804281285929e-02,4.096509467401140275e-03
1.700000000000000122e-01,2.257320528616909433e-02,4.174955853693452894e-03
1.733333333333333393e-01,2.262208982619182823e-02,4.253265571524646182e-03
1.766666666666666663e-01,2.267091152709070287e-02,4.331438617598179150e-03
1.800000000000000211e-01,2.271967025324991493e-02,4.409474988585876387e-03
1.833333333333333481e-01,2.276836586922858022e-02,4.487374681128400780e-03
1.866666666666666752e-01,2.281699823976114649e-02,4.565137691835727957e-03
1.900000000000000022e-01,2.286556722975771269e-02,4.642764017287622468e-03
1.933333333333333570e-01,2.291407270430445564e-02,4.720253654034115703e-03
1.966666666666666841e-01,2.296251452866397702e-02,4.797606598595982076e-03
2.000000000000000111e-01,2.301089256827568152e-02,4.874822847465222139e-03
2.033333333333333381e-01,2.305920668875616197e-02,4.951902397105542239e-03
2.066666666666666929e-01,2.310745675589955667e-02,5.028845243952837635e-03
2.100000000000000200e-01,2.315564263567792755e-02,5.105651384415677355e-03
2.133333333333333470e-01,2.320376419424164879e-02,5.182320814875789050e-03
2.166666666666666741e-01,2.325182129791975028e-02,5.258853531688546454e-03
2.200000000000000011e-01,2.329981381322030615e-02,5.335249531183456836e-03
2.233333333333333559e-01,2.334774160683080954e-02,5.411508809664651934e-03
2.266666666666666829e-01,2.339560454561852645e-02,5.487631363411378006e-03
2.300000000000000100e-01,2.344340249663088432e-02,5.563617188678488500e-03
2.333333333333333370e-01,2.349113532709582591e-02,5.639466281696939309e-03
2.366666666666666918e-01,2.353880290442218054e-02,5.715178638674281442e-03
2.400000000000000189e-01,2.358640509620005266e-02,5.790754255795158879e-03
2.433333333333333459e-01,2.363394177020115838e-02,5.866193129221807315e-03
2.466666666666666730e-01,2.368141279437921062e-02,5.941495255094551148e-03
2.500000000000000000e-01,2.372881803687027641e-02,6.016660629532306556e-03
2.533333333333333548e-01,2.377615736599316895e-02,6.091689248633081963e-03
2.566666666666667096e-01,2.382343065024977724e-02,6.166581108474481106e-03
2.600000000000000089e-01,2.387063775832545462e-02,6.241336205114207843e-03
2.633333333333333637e-01,2.391777855908937267e-02,6.315954534590572690e-03
2.666666666666666630e-01,2.396485292159489938e-02,6.390436092922999363e-03
2.700000000000000178e-01,2.401186071507993569e-02,6.464780876112533915e-03
2.733333333333333726e-01,2.405880180896731793e-02,6.538988880142353882e-03
2.766666666666666718e-01,2.410567607286514397e-02,6.613060100978280891e-03
2.800000000000000266e-01,2.415248337656715483e-02,6.686994534569291534e-03
2.833333333333333259e-01,2.419922359005309553e-02,6.760792176848032589e-03
2.866666666666666807e-01,2.424589658348906551e-02,6.834453023731334488e-03
2.900000000000000355e-01,2.429250222722790023e-02,6.907977071120730006e-03
2.933333333333333348e-01,2.433904039180949733e-02,6.981364314902970339e-03
2.966666666666666896e-01,2.438551094796121560e-02,7.054614750950544654e-03
3.000000000000000444e-01,2.443191376659820113e-02,7.127728375122200505e-03
3.033333333333333437e-01,2.447824871882376546e-02,7.200705183263464253e-03
3.066666666666666985e-01,2.452451567592973947e-02,7.273545171207167551e-03
3.099999999999999978e-01,2.457071450939682725e-02,7.346248334773966895e-03
3.133333333333333526e-01,2.461684509089497042e-02,7.418814669772872718e-03
3.166666666666667074e-01,2.466290729228368117e-02,7.491244172001773269e-03
3.200000000000000067e-01,2.470890098561244475e-02,7.563536837247965446e-03
3.233333333333333615e-01,2.475482604312102819e-02,7.635692661288682147e-03
3.266666666666666607e-01,2.480068233723984467e-02,7.707711639891623098e-03
3.300000000000000155e-01,2.484646974059034549e-02,7.779593768815487413e-03
3.333333333333333703e-01,2.489218812598531505e-02,7.851339043810506152e-03
3.366666666666666696e-01,2.493783736642927670e-02,7.922947460618976617e-03
3.400000000000000244e-01,2.498341733511881546e-02,7.994419014975795781e-03
3.433333333333333792e-01,2.502892790544292839e-02,8.065753702609002387e-03
3.466666666666666785e-01,2.507436895098339585e-02,8.136951519240310376e-03
3.500000000000000333e-01,2.511974034551511803e-02,8.208012460585648387e-03
3.533333333333333326e-01,2.516504196300648616e-02,8.278936522355702723e-03
3.566666666666666874e-01,2.521027367761968785e-02,8.349723700256456854e-03
3.600000000000000422e-01,2.525543536371111647e-02,8.420373989989734381e-03
3.633333333333333415e-01,2.530052689583164871e-02,8.490887387253743743e-03
3.666666666666666963e-01,2.534554814872708173e-02,8.561263887743624651e-03
